Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
102,Alabama,6,2014-12-02,,South Florida,W,82,71,27,63,0.429,8,25,0.32,20,25,0.8,15,38,18,10,0,16,20,28.0,56.0,0.5,6.0,12.0,0.5,9.0,19.0,0.474,9.0,32.0,11.0,9.0,1.0,21.0,24.0
103,Alabama,7,2014-12-06,@,Xavier,L,84,97,28,53,0.528,10,23,0.435,18,24,0.75,5,21,16,6,1,17,28,30.0,53.0,0.566,11.0,21.0,0.524,26.0,36.0,0.722,10.0,31.0,22.0,8.0,3.0,12.0,23.0
104,Alabama,8,2014-12-13,,Tennessee Tech,W,65,53,17,39,0.436,6,14,0.429,25,35,0.714,7,28,9,7,2,9,19,18.0,52.0,0.346,5.0,15.0,0.333,12.0,20.0,0.6,15.0,30.0,8.0,2.0,2.0,13.0,25.0
105,Alabama,9,2014-12-16,@,Wichita State,L,52,53,20,43,0.465,5,16,0.313,7,12,0.583,5,25,8,4,4,10,16,20.0,49.0,0.408,5.0,18.0,0.278,8.0,17.0,0.471,11.0,29.0,14.0,5.0,0.0,10.0,12.0
106,Alabama,10,2014-12-19,,NON-FBS-SCHOOL,W,69,49,25,58,0.431,3,20,0.15,16,24,0.667,15,44,9,13,7,16,21,19.0,58.0,0.328,4.0,16.0,0.25,7.0,17.0,0.412,11.0,31.0,8.0,9.0,4.0,20.0,21.0
107,Alabama,11,2014-12-21,,Appalachian State,W,60,59,23,56,0.411,4,17,0.235,10,16,0.625,12,37,11,7,9,11,15,24.0,60.0,0.4,7.0,28.0,0.25,4.0,5.0,0.8,12.0,36.0,12.0,4.0,1.0,12.0,20.0
108,Alabama,12,2014-12-28,,UCLA,W,56,50,17,51,0.333,4,22,0.182,18,30,0.6,8,36,7,9,5,12,15,16.0,52.0,0.308,5.0,19.0,0.263,13.0,19.0,0.684,6.0,34.0,9.0,9.0,3.0,18.0,24.0
109,Alabama,13,2015-01-02,,North Florida,W,76,61,28,53,0.528,7,23,0.304,13,18,0.722,11,35,18,9,2,13,18,20.0,50.0,0.4,7.0,15.0,0.467,14.0,19.0,0.737,8.0,24.0,11.0,7.0,2.0,15.0,14.0
110,Alabama,14,2015-01-06,,Texas A&M,W,65,44,21,47,0.447,5,23,0.217,18,25,0.72,9,36,10,8,4,8,15,16.0,52.0,0.308,6.0,22.0,0.273,6.0,7.0,0.857,9.0,31.0,11.0,1.0,0.0,14.0,20.0
111,Alabama,15,2015-01-10,@,Tennessee,W,56,38,20,48,0.417,6,22,0.273,10,12,0.833,7,31,15,7,2,12,15,14.0,45.0,0.311,2.0,17.0,0.118,8.0,11.0,0.727,7.0,28.0,7.0,5.0,2.0,13.0,15.0
112,Alabama,16,2015-01-13,@,South Carolina,L,66,68,20,41,0.488,6,17,0.353,20,30,0.667,4,22,13,4,4,12,27,22.0,53.0,0.415,3.0,14.0,0.214,21.0,27.0,0.778,12.0,32.0,9.0,5.0,1.0,12.0,27.0
113,Alabama,17,2015-01-17,,Kentucky,L,48,70,20,45,0.444,5,18,0.278,3,7,0.429,6,19,4,4,4,15,19,23.0,46.0,0.5,8.0,17.0,0.471,16.0,18.0,0.889,9.0,28.0,14.0,5.0,3.0,9.0,13.0
114,Alabama,18,2015-01-22,@,Arkansas,L (1 OT),91,93,28,57,0.491,12,24,0.5,23,28,0.821,7,33,10,6,2,17,29,29.0,71.0,0.408,6.0,23.0,0.261,29.0,41.0,0.707,21.0,47.0,15.0,8.0,4.0,10.0,22.0
115,Alabama,19,2015-01-24,,Auburn,W,57,55,20,45,0.444,5,18,0.278,12,16,0.75,8,27,8,4,8,11,19,20.0,51.0,0.392,3.0,11.0,0.273,12.0,15.0,0.8,6.0,21.0,6.0,2.0,1.0,11.0,19.0
116,Alabama,20,2015-01-27,,Florida,L,50,52,18,46,0.391,6,17,0.353,8,12,0.667,10,26,7,9,6,17,10,20.0,46.0,0.435,5.0,16.0,0.313,7.0,9.0,0.778,9.0,28.0,11.0,7.0,5.0,16.0,13.0
117,Alabama,21,2015-01-31,@,Kentucky,L,55,70,17,37,0.459,4,16,0.25,17,25,0.68,8,20,4,2,1,13,19,24.0,41.0,0.585,7.0,15.0,0.467,15.0,23.0,0.652,4.0,19.0,14.0,5.0,1.0,5.0,22.0
118,Alabama,22,2015-02-04,,Missouri,W,62,49,16,37,0.432,6,18,0.333,24,34,0.706,4,30,6,7,3,10,13,18.0,56.0,0.321,4.0,23.0,0.174,9.0,13.0,0.692,8.0,26.0,12.0,6.0,1.0,10.0,24.0
119,Alabama,23,2015-02-07,@,Louisiana State,L,60,71,20,61,0.328,8,26,0.308,12,19,0.632,15,36,5,6,2,10,24,22.0,44.0,0.5,4.0,10.0,0.4,23.0,38.0,0.605,8.0,38.0,12.0,5.0,5.0,12.0,15.0
120,Alabama,24,2015-02-10,@,Mississippi State,W,55,51,17,52,0.327,5,27,0.185,16,22,0.727,6,30,9,7,3,9,17,17.0,46.0,0.37,2.0,12.0,0.167,15.0,23.0,0.652,8.0,34.0,5.0,3.0,6.0,14.0,16.0
121,Alabama,25,2015-02-14,,Vanderbilt,L,68,76,23,58,0.397,11,24,0.458,11,17,0.647,12,36,11,4,3,7,24,21.0,44.0,0.477,6.0,15.0,0.4,28.0,35.0,0.8,3.0,28.0,10.0,3.0,5.0,6.0,17.0
122,Alabama,26,2015-02-17,@,Auburn,W,79,68,27,51,0.529,9,21,0.429,16,21,0.762,7,37,13,7,4,17,18,22.0,56.0,0.393,8.0,22.0,0.364,16.0,19.0,0.842,4.0,22.0,12.0,7.0,2.0,11.0,20.0
123,Alabama,27,2015-02-21,,Georgia,L (1 OT),65,66,21,56,0.375,7,21,0.333,16,31,0.516,9,39,10,5,3,9,23,22.0,58.0,0.379,3.0,15.0,0.2,19.0,27.0,0.704,9.0,41.0,11.0,1.0,3.0,9.0,24.0
124,Alabama,28,2015-02-24,,South Carolina,W,59,51,21,42,0.5,6,19,0.316,11,16,0.688,6,25,12,4,4,10,13,19.0,55.0,0.345,7.0,30.0,0.233,6.0,8.0,0.75,14.0,30.0,13.0,4.0,0.0,12.0,16.0
125,Alabama,29,2015-02-28,@,Vanderbilt,L,66,73,26,58,0.448,6,18,0.333,8,10,0.8,12,32,11,7,4,11,21,21.0,51.0,0.412,11.0,19.0,0.579,20.0,25.0,0.8,10.0,27.0,13.0,4.0,4.0,8.0,14.0
126,Alabama,30,2015-03-03,,Mississippi,L,74,82,18,44,0.409,7,20,0.35,31,39,0.795,11,29,8,5,5,13,22,27.0,57.0,0.474,7.0,17.0,0.412,21.0,26.0,0.808,11.0,29.0,15.0,10.0,1.0,7.0,24.0
127,Alabama,31,2015-03-07,@,Texas A&M,W,61,60,23,52,0.442,6,21,0.286,9,16,0.563,8,27,8,4,5,11,15,20.0,50.0,0.4,8.0,24.0,0.333,12.0,15.0,0.8,8.0,30.0,14.0,7.0,2.0,12.0,19.0
128,Alabama,32,2015-03-12,N,Florida,L,61,69,19,42,0.452,4,14,0.286,19,23,0.826,2,21,9,5,2,8,20,21.0,49.0,0.429,9.0,29.0,0.31,18.0,26.0,0.692,11.0,33.0,11.0,2.0,1.0,6.0,20.0
129,Alabama,33,2015-03-17,,Illinois,W,79,58,28,47,0.596,8,15,0.533,15,22,0.682,5,32,11,4,5,8,14,21.0,65.0,0.323,7.0,23.0,0.304,9.0,11.0,0.818,13.0,31.0,10.0,6.0,2.0,10.0,21.0
130,Alabama,34,2015-03-21,@,Miami (FL),L,66,73,24,61,0.393,6,27,0.222,12,19,0.632,7,30,9,7,1,6,21,22.0,54.0,0.407,9.0,23.0,0.391,20.0,27.0,0.741,10.0,38.0,15.0,4.0,4.0,9.0,16.0
131,Alabama A&M,1,2014-11-14,@,Dayton,L,52,76,16,49,0.327,7,19,0.368,13,18,0.722,7,22,10,3,3,12,22,24.0,51.0,0.471,8.0,20.0,0.4,20.0,29.0,0.69,11.0,37.0,17.0,6.0,2.0,11.0,19.0
132,Alabama A&M,2,2014-11-18,@,Georgia Tech,L,46,66,17,47,0.362,7,26,0.269,5,12,0.417,7,21,8,5,4,20,22,24.0,56.0,0.429,3.0,16.0,0.188,15.0,27.0,0.556,19.0,42.0,9.0,11.0,2.0,14.0,17.0
133,Alabama A&M,3,2014-11-22,,NON-FBS-SCHOOL,W,81,61,29,59,0.492,5,23,0.217,18,30,0.6,17,43,17,7,2,16,20,20.0,60.0,0.333,3.0,19.0,0.158,18.0,24.0,0.75,13.0,29.0,4.0,8.0,4.0,11.0,20.0
134,Alabama A&M,4,2014-11-25,,Jacksonville State,L,61,67,21,57,0.368,4,18,0.222,15,23,0.652,14,38,16,7,3,19,22,23.0,55.0,0.418,6.0,19.0,0.316,15.0,24.0,0.625,8.0,31.0,9.0,12.0,2.0,13.0,24.0
135,Alabama A&M,5,2014-11-29,@,Southeast Missouri State,L,51,85,15,48,0.313,1,12,0.083,20,41,0.488,12,34,4,4,5,19,29,25.0,59.0,0.424,7.0,20.0,0.35,28.0,46.0,0.609,16.0,46.0,13.0,8.0,5.0,11.0,27.0
136,Alabama A&M,6,2014-12-06,@,Bowling Green State,L,47,64,17,48,0.354,7,20,0.35,6,9,0.667,8,24,13,5,1,10,15,25.0,50.0,0.5,6.0,17.0,0.353,8.0,10.0,0.8,8.0,27.0,19.0,5.0,0.0,8.0,15.0
137,Alabama A&M,7,2014-12-14,@,Virginia Tech,L,55,65,20,54,0.37,5,23,0.217,10,16,0.625,19,40,12,7,1,18,21,25.0,52.0,0.481,5.0,17.0,0.294,10.0,20.0,0.5,11.0,25.0,13.0,5.0,3.0,8.0,20.0
138,Alabama A&M,8,2014-12-19,@,Marquette,L,49,83,18,51,0.353,4,21,0.19,9,17,0.529,7,22,11,6,1,15,19,30.0,49.0,0.612,5.0,13.0,0.385,18.0,21.0,0.857,5.0,32.0,23.0,12.0,5.0,10.0,15.0
139,Alabama A&M,9,2014-12-22,@,Western Michigan,L,62,71,24,47,0.511,10,21,0.476,4,6,0.667,8,24,19,3,0,20,23,23.0,42.0,0.548,5.0,10.0,0.5,20.0,26.0,0.769,4.0,16.0,14.0,8.0,2.0,13.0,10.0
140,Alabama A&M,10,2014-12-30,@,Murray State,L,39,76,11,45,0.244,4,13,0.308,13,18,0.722,5,24,7,4,2,12,18,29.0,55.0,0.527,9.0,23.0,0.391,9.0,16.0,0.563,12.0,41.0,20.0,9.0,5.0,6.0,15.0
141,Alabama A&M,11,2015-01-03,,Jackson State,L,67,70,21,47,0.447,6,21,0.286,19,29,0.655,9,22,15,4,3,13,26,22.0,50.0,0.44,6.0,16.0,0.375,20.0,26.0,0.769,10.0,30.0,11.0,2.0,2.0,11.0,24.0
142,Alabama A&M,12,2015-01-05,,Grambling,W,67,46,24,49,0.49,5,17,0.294,14,18,0.778,8,28,17,5,1,9,18,17.0,47.0,0.362,2.0,8.0,0.25,10.0,17.0,0.588,12.0,25.0,6.0,3.0,0.0,14.0,19.0
143,Alabama A&M,13,2015-01-10,@,Mississippi Valley State,W,86,73,26,49,0.531,10,18,0.556,24,31,0.774,10,30,7,5,1,8,14,28.0,61.0,0.459,6.0,18.0,0.333,11.0,16.0,0.688,14.0,29.0,8.0,2.0,1.0,12.0,22.0
144,Alabama A&M,14,2015-01-12,@,Arkansas-Pine Bluff,W,51,48,17,51,0.333,9,23,0.391,8,15,0.533,11,29,11,3,1,12,11,22.0,48.0,0.458,1.0,10.0,0.1,3.0,12.0,0.25,10.0,36.0,4.0,7.0,6.0,12.0,15.0
145,Alabama A&M,15,2015-01-17,,Alabama State,L,56,59,21,55,0.382,8,25,0.32,6,13,0.462,13,38,12,2,2,21,19,24.0,58.0,0.414,2.0,11.0,0.182,9.0,21.0,0.429,14.0,34.0,9.0,13.0,0.0,12.0,14.0
146,Alabama A&M,16,2015-01-24,,Southern,L,58,65,22,61,0.361,7,25,0.28,7,17,0.412,17,37,14,9,6,15,25,19.0,47.0,0.404,3.0,8.0,0.375,24.0,30.0,0.8,7.0,32.0,7.0,9.0,3.0,13.0,17.0
147,Alabama A&M,17,2015-01-26,,Alcorn State,W,78,66,27,54,0.5,6,15,0.4,18,31,0.581,10,41,22,5,3,14,21,24.0,68.0,0.353,6.0,20.0,0.3,12.0,27.0,0.444,16.0,34.0,14.0,9.0,1.0,11.0,20.0
148,Alabama A&M,18,2015-01-31,@,Prairie View,L,63,89,23,57,0.404,1,16,0.063,16,28,0.571,14,35,9,8,0,21,19,36.0,65.0,0.554,7.0,15.0,0.467,10.0,14.0,0.714,9.0,31.0,17.0,11.0,4.0,14.0,22.0
149,Alabama A&M,19,2015-02-02,@,Texas Southern,L (1 OT),65,68,24,68,0.353,4,17,0.235,13,16,0.813,16,35,9,9,4,7,18,24.0,51.0,0.471,8.0,19.0,0.421,12.0,18.0,0.667,9.0,30.0,11.0,4.0,8.0,13.0,13.0
150,Alabama A&M,20,2015-02-07,,Mississippi Valley State,W,74,68,24,59,0.407,9,26,0.346,17,28,0.607,13,40,16,8,2,14,16,29.0,68.0,0.426,3.0,13.0,0.231,7.0,16.0,0.438,15.0,40.0,11.0,7.0,0.0,17.0,22.0
151,Alabama A&M,21,2015-02-09,,Arkansas-Pine Bluff,L,42,56,12,43,0.279,2,20,0.1,16,28,0.571,11,30,8,7,4,16,17,18.0,45.0,0.4,7.0,20.0,0.35,13.0,19.0,0.684,7.0,24.0,13.0,10.0,3.0,12.0,19.0
152,Alabama A&M,22,2015-02-14,@,Alabama State,W,80,71,26,56,0.464,6,19,0.316,22,34,0.647,10,32,13,6,2,9,20,24.0,59.0,0.407,7.0,19.0,0.368,16.0,23.0,0.696,11.0,32.0,13.0,2.0,1.0,12.0,24.0
153,Alabama A&M,23,2015-02-21,@,Southern,L,63,72,21,55,0.382,5,21,0.238,16,24,0.667,11,32,8,10,4,8,19,30.0,59.0,0.508,6.0,20.0,0.3,6.0,19.0,0.316,12.0,32.0,12.0,4.0,5.0,12.0,24.0
154,Alabama A&M,24,2015-02-23,@,Alcorn State,W,73,69,24,56,0.429,6,19,0.316,19,26,0.731,10,37,10,3,1,8,17,22.0,62.0,0.355,7.0,18.0,0.389,18.0,29.0,0.621,7.0,30.0,9.0,4.0,2.0,5.0,19.0
155,Alabama A&M,25,2015-02-28,,Prairie View,L,72,75,22,62,0.355,3,23,0.13,25,33,0.758,18,40,11,4,3,11,25,24.0,52.0,0.462,4.0,13.0,0.308,23.0,32.0,0.719,11.0,30.0,6.0,7.0,3.0,9.0,31.0
156,Alabama A&M,26,2015-03-02,,Texas Southern,L,75,77,25,46,0.543,7,20,0.35,18,22,0.818,5,25,16,4,3,15,20,28.0,55.0,0.509,8.0,15.0,0.533,13.0,20.0,0.65,9.0,21.0,9.0,7.0,2.0,11.0,17.0
157,Alabama A&M,27,2015-03-05,@,Jackson State,L,54,72,15,51,0.294,9,27,0.333,15,17,0.882,9,22,10,5,1,13,20,28.0,56.0,0.5,4.0,14.0,0.286,12.0,20.0,0.6,16.0,43.0,15.0,5.0,5.0,13.0,17.0
158,Alabama A&M,28,2015-03-07,@,Grambling,W,70,66,24,63,0.381,5,12,0.417,17,25,0.68,16,36,16,9,2,11,13,26.0,58.0,0.448,4.0,20.0,0.2,10.0,16.0,0.625,10.0,31.0,15.0,5.0,10.0,13.0,17.0
159,Alabama A&M,29,2015-03-12,N,Southern,L,60,64,22,46,0.478,4,17,0.235,12,18,0.667,5,22,13,8,3,17,24,21.0,43.0,0.488,3.0,13.0,0.231,19.0,34.0,0.559,7.0,26.0,9.0,8.0,1.0,17.0,18.0
160,Alabama State,1,2014-11-14,,NON-FBS-SCHOOL,W,105,64,38,73,0.521,10,23,0.435,19,27,0.704,15,49,16,8,3,11,18,21.0,56.0,0.375,7.0,21.0,0.333,15.0,24.0,0.625,5.0,27.0,6.0,7.0,3.0,15.0,26.0
161,Alabama State,2,2014-11-16,@,Arkansas,L,79,97,31,70,0.443,9,18,0.5,8,10,0.8,12,32,18,7,3,22,27,34.0,60.0,0.567,8.0,14.0,0.571,21.0,29.0,0.724,6.0,25.0,25.0,14.0,6.0,14.0,13.0
162,Alabama State,3,2014-11-26,N,North Dakota,L,68,75,26,64,0.406,6,18,0.333,10,18,0.556,8,35,12,5,8,9,21,25.0,65.0,0.385,9.0,22.0,0.409,16.0,22.0,0.727,10.0,35.0,14.0,5.0,0.0,6.0,20.0
163,Alabama State,4,2014-11-28,N,Texas-Rio Grande Valley,W,91,79,35,78,0.449,8,17,0.471,13,17,0.765,15,40,20,12,8,15,24,23.0,53.0,0.434,6.0,12.0,0.5,27.0,36.0,0.75,6.0,31.0,12.0,10.0,8.0,18.0,18.0
164,Alabama State,5,2014-11-29,@,Utah,L,62,93,19,54,0.352,7,14,0.5,17,24,0.708,9,33,13,4,6,17,28,32.0,60.0,0.533,10.0,23.0,0.435,19.0,32.0,0.594,10.0,35.0,19.0,8.0,6.0,8.0,17.0
165,Alabama State,6,2014-12-06,,Jacksonville State,W,80,55,31,60,0.517,4,9,0.444,14,25,0.56,11,45,14,3,2,10,22,18.0,59.0,0.305,3.0,19.0,0.158,16.0,28.0,0.571,13.0,34.0,9.0,4.0,5.0,13.0,21.0
166,Alabama State,7,2014-12-13,@,Western Illinois,L,68,78,29,68,0.426,3,19,0.158,7,15,0.467,12,36,12,4,5,16,16,29.0,64.0,0.453,8.0,22.0,0.364,12.0,17.0,0.706,8.0,38.0,20.0,6.0,0.0,14.0,14.0
167,Alabama State,8,2014-12-21,@,Evansville,L,63,81,23,55,0.418,5,11,0.455,12,17,0.706,9,30,13,8,4,17,21,29.0,58.0,0.5,7.0,18.0,0.389,16.0,22.0,0.727,9.0,32.0,21.0,8.0,2.0,11.0,16.0
168,Alabama State,9,2014-12-30,,NON-FBS-SCHOOL,W,76,65,27,62,0.435,8,22,0.364,14,27,0.519,9,36,15,12,6,16,16,25.0,57.0,0.439,7.0,16.0,0.438,8.0,16.0,0.5,5.0,36.0,12.0,6.0,3.0,17.0,16.0
169,Alabama State,10,2015-01-03,,Grambling,W,71,50,29,62,0.468,4,17,0.235,9,20,0.45,10,35,14,8,6,10,14,17.0,53.0,0.321,3.0,19.0,0.158,13.0,20.0,0.65,10.0,38.0,7.0,7.0,1.0,18.0,18.0
170,Alabama State,11,2015-01-05,,Jackson State,W,72,52,24,51,0.471,6,15,0.4,18,24,0.75,9,39,12,3,9,11,22,16.0,60.0,0.267,2.0,19.0,0.105,18.0,25.0,0.72,12.0,33.0,3.0,5.0,3.0,10.0,24.0
171,Alabama State,12,2015-01-10,@,Arkansas-Pine Bluff,W,74,71,24,48,0.5,8,13,0.615,18,25,0.72,12,33,14,4,3,16,11,28.0,59.0,0.475,10.0,28.0,0.357,5.0,8.0,0.625,7.0,21.0,16.0,9.0,3.0,9.0,21.0
172,Alabama State,13,2015-01-12,@,Mississippi Valley State,W,88,76,35,68,0.515,5,15,0.333,13,19,0.684,8,29,22,8,1,10,22,23.0,53.0,0.434,5.0,17.0,0.294,25.0,36.0,0.694,10.0,30.0,13.0,6.0,3.0,14.0,20.0
173,Alabama State,14,2015-01-17,@,Alabama A&M,W,59,56,24,58,0.414,2,11,0.182,9,21,0.429,14,34,9,13,0,12,14,21.0,55.0,0.382,8.0,25.0,0.32,6.0,13.0,0.462,13.0,38.0,12.0,2.0,2.0,21.0,19.0
174,Alabama State,15,2015-01-24,,Alcorn State,W,84,60,32,70,0.457,5,15,0.333,15,25,0.6,17,50,18,4,4,12,20,21.0,56.0,0.375,1.0,11.0,0.091,17.0,23.0,0.739,7.0,29.0,7.0,5.0,4.0,15.0,19.0
175,Alabama State,16,2015-01-26,,Southern,W (1 OT),63,59,22,67,0.328,2,12,0.167,17,27,0.63,19,44,9,6,4,7,14,25.0,68.0,0.368,4.0,18.0,0.222,5.0,9.0,0.556,11.0,35.0,12.0,4.0,5.0,10.0,22.0
176,Alabama State,17,2015-01-31,@,Texas Southern,L,65,80,25,58,0.431,4,10,0.4,11,16,0.688,7,23,12,4,2,9,14,30.0,55.0,0.545,10.0,18.0,0.556,10.0,14.0,0.714,8.0,30.0,13.0,6.0,6.0,8.0,14.0
177,Alabama State,18,2015-02-02,@,Prairie View,W,73,71,26,54,0.481,8,22,0.364,13,18,0.722,12,32,14,9,6,18,18,27.0,58.0,0.466,7.0,16.0,0.438,10.0,15.0,0.667,10.0,25.0,8.0,11.0,0.0,17.0,19.0
178,Alabama State,19,2015-02-07,,Arkansas-Pine Bluff,W,73,55,18,46,0.391,7,18,0.389,30,41,0.732,8,25,9,10,1,13,15,20.0,41.0,0.488,5.0,13.0,0.385,10.0,15.0,0.667,5.0,27.0,13.0,9.0,2.0,19.0,28.0
179,Alabama State,20,2015-02-09,,Mississippi Valley State,W,65,57,25,56,0.446,7,22,0.318,8,12,0.667,11,30,10,8,1,18,15,22.0,48.0,0.458,6.0,15.0,0.4,7.0,16.0,0.438,9.0,29.0,8.0,9.0,1.0,22.0,11.0
180,Alabama State,21,2015-02-14,,Alabama A&M,L,71,80,24,59,0.407,7,19,0.368,16,23,0.696,11,32,13,2,1,12,24,26.0,56.0,0.464,6.0,19.0,0.316,22.0,34.0,0.647,10.0,32.0,13.0,6.0,2.0,9.0,20.0
181,Alabama State,22,2015-02-21,@,Alcorn State,W,71,67,25,50,0.5,9,15,0.6,12,19,0.632,9,31,11,4,1,13,15,23.0,64.0,0.359,8.0,24.0,0.333,13.0,18.0,0.722,9.0,26.0,11.0,7.0,1.0,6.0,15.0
182,Alabama State,23,2015-02-23,@,Southern,W,56,54,18,53,0.34,4,11,0.364,16,24,0.667,9,35,9,3,5,16,17,21.0,55.0,0.382,4.0,14.0,0.286,8.0,14.0,0.571,9.0,32.0,9.0,5.0,3.0,14.0,21.0
183,Alabama State,24,2015-02-28,,Texas Southern,L,49,58,18,52,0.346,1,14,0.071,12,18,0.667,7,26,8,6,3,10,13,21.0,48.0,0.438,6.0,19.0,0.316,10.0,16.0,0.625,5.0,30.0,9.0,6.0,3.0,17.0,20.0
184,Alabama State,25,2015-03-02,,Prairie View,L,65,67,24,63,0.381,7,19,0.368,10,19,0.526,15,44,13,3,4,14,16,26.0,58.0,0.448,6.0,15.0,0.4,9.0,15.0,0.6,6.0,30.0,10.0,10.0,4.0,9.0,17.0
185,Alabama State,26,2015-03-05,@,Grambling,W,78,46,31,60,0.517,7,23,0.304,9,14,0.643,5,32,25,5,6,7,13,17.0,55.0,0.309,0.0,11.0,0.0,12.0,18.0,0.667,10.0,34.0,5.0,6.0,0.0,10.0,12.0
186,Alabama State,27,2015-03-07,@,Jackson State,W,62,42,23,45,0.511,8,18,0.444,8,9,0.889,7,39,11,6,6,24,15,17.0,57.0,0.298,1.0,14.0,0.071,7.0,16.0,0.438,11.0,23.0,10.0,12.0,1.0,11.0,14.0
187,Alabama State,28,2015-03-11,N,Mississippi Valley State,W,93,81,36,71,0.507,7,22,0.318,14,20,0.7,15,44,20,8,5,15,14,31.0,73.0,0.425,10.0,18.0,0.556,9.0,14.0,0.643,10.0,29.0,16.0,7.0,4.0,13.0,19.0
188,Alabama State,29,2015-03-13,N,Southern,L,66,68,19,63,0.302,4,18,0.222,24,35,0.686,21,41,7,7,9,13,21,23.0,54.0,0.426,6.0,10.0,0.6,16.0,25.0,0.64,10.0,32.0,10.0,10.0,4.0,15.0,23.0
189,Albany (NY),1,2014-11-15,@,Providence,L,60,64,25,53,0.472,7,17,0.412,3,8,0.375,7,33,13,6,1,18,21,24.0,59.0,0.407,4.0,13.0,0.308,12.0,24.0,0.5,13.0,34.0,14.0,6.0,3.0,12.0,15.0
190,Albany (NY),2,2014-11-19,,NJIT,W,65,48,22,56,0.393,5,20,0.25,16,19,0.842,8,40,9,10,4,16,21,15.0,53.0,0.283,6.0,28.0,0.214,12.0,21.0,0.571,9.0,32.0,10.0,4.0,0.0,18.0,17.0
191,Albany (NY),3,2014-11-22,,Quinnipiac,L (1 OT),73,76,26,65,0.4,8,17,0.471,13,21,0.619,13,37,13,4,1,10,24,24.0,63.0,0.381,9.0,24.0,0.375,19.0,21.0,0.905,12.0,36.0,15.0,4.0,6.0,11.0,22.0
192,Albany (NY),4,2014-11-26,@,Colgate,W,75,71,24,50,0.48,9,18,0.5,18,25,0.72,11,30,14,3,0,9,12,28.0,49.0,0.571,9.0,20.0,0.45,6.0,7.0,0.857,2.0,19.0,13.0,4.0,2.0,12.0,19.0
193,Albany (NY),5,2014-11-29,@,Nevada-Las Vegas,L,59,75,22,59,0.373,5,17,0.294,10,16,0.625,7,28,5,3,0,11,15,27.0,51.0,0.529,9.0,21.0,0.429,12.0,17.0,0.706,4.0,33.0,15.0,7.0,8.0,15.0,18.0
194,Albany (NY),6,2014-12-03,,Holy Cross,L,57,74,17,43,0.395,6,18,0.333,17,23,0.739,6,23,9,9,0,18,18,24.0,44.0,0.545,13.0,19.0,0.684,13.0,19.0,0.684,6.0,22.0,10.0,10.0,5.0,17.0,24.0
195,Albany (NY),7,2014-12-06,@,Saint Francis (PA),L,59,69,19,52,0.365,3,22,0.136,18,23,0.783,13,32,5,3,2,12,24,21.0,41.0,0.512,11.0,20.0,0.55,16.0,24.0,0.667,5.0,24.0,11.0,6.0,2.0,11.0,23.0
196,Albany (NY),8,2014-12-08,@,Bucknell,L,58,61,20,55,0.364,6,15,0.4,12,15,0.8,8,26,7,8,3,13,18,22.0,46.0,0.478,7.0,18.0,0.389,10.0,15.0,0.667,6.0,31.0,13.0,3.0,7.0,17.0,19.0
197,Albany (NY),9,2014-12-13,@,Siena,W,77,68,20,37,0.541,8,16,0.5,29,32,0.906,5,25,7,3,2,16,18,23.0,57.0,0.404,7.0,25.0,0.28,15.0,24.0,0.625,13.0,25.0,14.0,8.0,3.0,7.0,24.0
198,Albany (NY),10,2014-12-20,@,Yale,W,64,60,22,48,0.458,4,13,0.308,16,18,0.889,7,23,10,8,1,12,19,22.0,46.0,0.478,8.0,20.0,0.4,8.0,12.0,0.667,7.0,25.0,15.0,5.0,7.0,15.0,18.0
199,Albany (NY),11,2014-12-22,,Fairfield,W,77,66,28,53,0.528,7,17,0.412,14,19,0.737,9,28,15,4,4,5,15,23.0,51.0,0.451,10.0,22.0,0.455,10.0,13.0,0.769,6.0,20.0,11.0,1.0,1.0,6.0,17.0
200,Albany (NY),12,2014-12-30,@,Niagara,L,47,65,20,49,0.408,6,22,0.273,1,5,0.2,6,24,8,6,2,13,16,21.0,50.0,0.42,11.0,22.0,0.5,12.0,16.0,0.75,12.0,36.0,13.0,5.0,2.0,11.0,14.0
201,Albany (NY),13,2015-01-03,,Maine,W,80,56,24,46,0.522,9,19,0.474,23,31,0.742,7,29,18,6,1,10,17,16.0,46.0,0.348,9.0,22.0,0.409,15.0,16.0,0.938,5.0,16.0,13.0,6.0,1.0,14.0,25.0
202,Albany (NY),14,2015-01-06,@,New Hampshire,W,64,62,20,49,0.408,6,13,0.462,18,21,0.857,7,28,7,8,1,10,15,18.0,43.0,0.419,11.0,24.0,0.458,15.0,18.0,0.833,4.0,27.0,11.0,2.0,2.0,15.0,20.0
203,Albany (NY),15,2015-01-10,@,Massachusetts-Lowell,W,64,51,17,38,0.447,8,19,0.421,22,25,0.88,4,25,12,6,1,16,20,18.0,47.0,0.383,5.0,16.0,0.313,10.0,15.0,0.667,6.0,16.0,9.0,7.0,1.0,15.0,21.0
204,Albany (NY),16,2015-01-14,,Binghamton,W,73,58,24,54,0.444,8,19,0.421,17,20,0.85,9,29,13,5,1,6,10,21.0,50.0,0.42,7.0,17.0,0.412,9.0,12.0,0.75,8.0,23.0,9.0,2.0,2.0,12.0,17.0
