Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
9098,South Dakota State,21,2024-01-25,,Kansas City,W,75,66,28,57,.491,2,11,.182,17,24,.708,8,38,10,6,4,11,9,24,66,.364,15,38,.395,3,6,.500,12,32,16,7,4,11,20
9099,South Dakota State,22,2024-01-27,@,Oral Roberts,L,82,87,29,64,.453,11,26,.423,13,14,.929,10,34,11,4,2,9,15,28,62,.452,14,33,.424,17,20,.850,7,29,15,7,4,6,18
9100,South Dakota State,23,2024-02-01,,North Dakota State,L (1 OT),73,74,25,66,.379,7,27,.259,16,21,.762,8,39,10,9,5,14,18,25,59,.424,7,18,.389,17,23,.739,3,37,12,6,3,13,20
9101,South Dakota State,24,2024-02-04,,South Dakota,W,70,67,23,56,.411,7,24,.292,17,22,.773,9,30,10,7,5,7,12,27,59,.458,8,25,.320,5,7,.714,7,30,7,5,1,11,20
9102,South Dakota State,25,2024-02-10,,Oral Roberts,W,83,72,31,60,.517,10,20,.500,11,15,.733,7,29,17,7,1,8,11,27,52,.519,9,26,.346,9,10,.900,4,25,11,5,3,15,20
9103,South Dakota State,26,2024-02-15,@,Kansas City,L,67,72,22,56,.393,7,23,.304,16,25,.640,6,31,10,4,6,10,17,23,60,.383,8,30,.267,18,21,.857,9,35,11,5,6,7,21
9104,South Dakota State,27,2024-02-17,@,Omaha,W (1 OT),85,77,30,65,.462,7,26,.269,18,22,.818,10,46,9,5,2,13,20,25,63,.397,7,25,.280,20,26,.769,4,31,10,11,1,7,21
9105,South Dakota State,28,2024-02-22,,Denver,W,97,70,32,56,.571,12,28,.429,21,28,.750,5,32,19,6,4,11,18,25,58,.431,7,26,.269,13,21,.619,7,29,9,8,3,14,20
9106,South Dakota State,29,2024-02-24,,St. Thomas,W,77,72,26,44,.591,7,17,.412,18,25,.720,4,25,11,8,2,14,13,26,53,.491,9,24,.375,11,13,.846,5,24,11,9,0,12,19
9107,South Dakota State,30,2024-02-29,@,North Dakota,W,72,62,28,55,.509,12,26,.462,4,5,.800,6,32,10,5,4,10,10,25,60,.417,8,23,.348,4,4,1.000,7,28,9,4,1,7,11
9108,South Dakota State,31,2024-03-02,@,North Dakota State,W,78,61,34,62,.548,8,21,.381,2,3,.667,5,23,9,8,2,5,8,24,50,.480,9,22,.409,4,6,.667,4,27,8,2,1,13,7
9109,South Dakota State,32,2024-03-09,N,Oral Roberts,W,79,63,27,49,.551,8,18,.444,17,20,.850,4,29,13,4,0,7,8,22,59,.373,12,35,.343,7,10,.700,8,28,8,4,1,6,18
9110,South Dakota State,33,2024-03-11,N,St. Thomas,W,59,49,21,48,.438,9,25,.360,8,11,.727,2,27,11,2,2,8,14,17,52,.327,7,29,.241,8,12,.667,9,33,9,6,1,9,16
9111,South Dakota State,34,2024-03-12,N,Denver,W,76,68,26,56,.464,9,23,.391,15,22,.682,6,41,14,3,1,9,10,26,68,.382,11,36,.306,5,10,.500,8,34,13,7,3,6,22
9112,South Dakota State,35,2024-03-21,N,Iowa State,L,65,82,23,53,.434,10,24,.417,9,11,.818,6,24,15,4,2,15,13,33,57,.579,11,23,.478,5,8,.625,5,27,23,11,4,9,15
9113,South Florida,1,2023-11-09,,South Carolina State,W,96,52,34,64,.531,8,24,.333,20,26,.769,8,29,24,12,2,9,20,19,59,.322,0,18,.000,14,23,.609,10,33,9,7,1,18,20
9114,South Florida,2,2023-11-15,,Central Michigan,L,63,68,18,57,.316,1,17,.059,26,31,.839,10,33,7,10,2,11,14,26,53,.491,8,15,.533,8,13,.615,5,32,13,7,6,16,21
9115,South Florida,3,2023-11-19,,Northern Iowa,W,74,65,26,55,.473,7,21,.333,15,18,.833,6,27,14,3,3,10,22,22,56,.393,5,28,.179,16,21,.762,10,32,14,6,1,10,20
9116,South Florida,4,2023-11-22,,Maine,L,59,70,23,65,.354,2,20,.100,11,18,.611,13,36,10,7,2,10,18,25,51,.490,6,14,.429,14,20,.700,5,32,13,6,2,13,16
9117,South Florida,5,2023-11-30,@,Hofstra,L,63,82,25,72,.347,9,28,.321,4,11,.364,15,39,13,6,3,8,14,28,57,.491,15,30,.500,11,14,.786,6,39,21,2,4,9,13
9118,South Florida,6,2023-12-02,@,Massachusetts,L,56,66,15,55,.273,5,22,.227,21,27,.778,11,33,12,8,2,17,30,18,54,.333,4,25,.160,26,41,.634,13,44,13,9,4,16,25
9119,South Florida,7,2023-12-09,N,Florida State,W,88,72,26,61,.426,12,23,.522,24,32,.750,9,34,12,10,5,13,24,23,59,.390,8,22,.364,18,35,.514,8,35,15,10,5,14,20
9120,South Florida,8,2023-12-12,,Arkansas-Pine Bluff,W,104,86,36,67,.537,10,27,.370,22,29,.759,16,36,27,8,4,9,16,33,56,.589,10,22,.455,10,15,.667,4,25,14,4,0,16,22
9121,South Florida,9,2023-12-16,,Loyola (IL),W,77,64,27,53,.509,8,19,.421,15,23,.652,3,28,13,8,4,8,14,24,56,.429,7,24,.292,9,14,.643,5,25,15,4,7,13,19
9122,South Florida,10,2023-12-22,,Albany (NY),W,89,73,31,65,.477,6,23,.261,21,30,.700,15,37,16,7,3,11,13,28,64,.438,7,21,.333,10,15,.667,13,35,13,8,2,19,23
9123,South Florida,11,2023-12-29,,Alabama State,W,73,70,21,48,.438,14,29,.483,17,21,.810,3,28,14,3,4,8,12,26,68,.382,10,24,.417,8,12,.667,15,35,14,6,2,7,21
9124,South Florida,12,2024-01-04,,Temple,W,76,68,29,60,.483,9,24,.375,9,17,.529,5,36,17,5,1,12,16,25,61,.410,7,27,.259,11,19,.579,7,33,10,9,1,12,15
9125,South Florida,13,2024-01-07,@,UAB,L,71,75,26,58,.448,10,28,.357,9,19,.474,4,35,7,5,7,9,28,20,50,.400,5,16,.313,30,41,.732,7,40,8,5,3,9,18
9126,South Florida,14,2024-01-12,,Rice,W,81,73,24,60,.400,8,24,.333,25,29,.862,7,26,18,12,8,6,16,26,56,.464,9,18,.500,12,16,.750,9,38,17,4,2,16,21
9127,South Florida,15,2024-01-18,@,Memphis,W,74,73,24,61,.393,10,30,.333,16,21,.762,13,32,13,8,2,11,16,27,65,.415,6,28,.214,13,16,.813,16,38,8,8,5,13,16
9128,South Florida,16,2024-01-21,,Wichita State,W,72,68,24,60,.400,6,25,.240,18,21,.857,7,28,12,8,1,6,11,28,57,.491,2,19,.105,10,14,.714,7,34,7,4,4,13,22
9129,South Florida,17,2024-01-24,@,Temple,W,75,69,23,46,.500,10,22,.455,19,21,.905,6,32,15,4,2,15,17,23,61,.377,11,25,.440,12,18,.667,11,23,14,8,1,9,18
9130,South Florida,18,2024-01-27,,UTSA,W,89,72,32,60,.533,18,33,.545,7,10,.700,5,34,25,2,4,6,12,26,68,.382,10,29,.345,10,15,.667,12,31,15,4,2,3,8
9131,South Florida,19,2024-01-31,@,East Carolina,W,71,60,27,53,.509,10,25,.400,7,13,.538,7,33,16,7,4,17,13,24,61,.393,5,22,.227,7,11,.636,6,26,11,8,4,12,15
9132,South Florida,20,2024-02-03,@,North Texas,W,60,55,20,48,.417,8,20,.400,12,19,.632,8,34,12,7,4,11,14,18,46,.391,5,15,.333,14,22,.636,5,27,8,9,4,8,15
9133,South Florida,21,2024-02-06,,Charlotte,W,72,69,24,59,.407,7,21,.333,17,24,.708,11,29,14,5,4,5,18,23,50,.460,6,19,.316,17,21,.810,5,29,12,1,4,11,21
9134,South Florida,22,2024-02-10,@,Rice,W,69,65,25,58,.431,12,27,.444,7,12,.583,10,35,15,4,3,9,12,25,60,.417,7,22,.318,8,13,.615,10,37,12,4,3,8,17
9135,South Florida,23,2024-02-14,,Tulsa,W,69,50,22,48,.458,13,24,.542,12,14,.857,4,32,17,5,4,14,16,20,56,.357,2,16,.125,8,12,.667,7,28,13,10,4,10,14
9136,South Florida,24,2024-02-18,,Florida Atlantic,W,90,86,27,55,.491,9,19,.474,27,34,.794,9,30,12,7,3,8,21,30,60,.500,8,24,.333,18,24,.750,6,27,17,4,3,11,21
9137,South Florida,25,2024-02-21,@,UTSA,W,66,61,23,62,.371,4,23,.174,16,23,.696,12,39,13,10,6,15,15,20,68,.294,9,32,.281,12,16,.750,16,44,14,7,4,19,19
9138,South Florida,26,2024-02-25,,Southern Methodist,W,79,68,22,43,.512,8,21,.381,27,30,.900,4,28,14,6,5,14,19,24,71,.338,5,20,.250,15,31,.484,24,40,7,9,1,8,21
9139,South Florida,27,2024-03-02,@,Charlotte,W,76,61,27,56,.482,8,20,.400,14,21,.667,12,38,14,9,2,6,18,21,52,.404,5,18,.278,14,20,.700,6,24,9,2,2,10,18
9140,South Florida,28,2024-03-05,,Tulane,W,85,72,30,63,.476,13,29,.448,12,12,1.000,3,28,25,13,3,8,15,25,56,.446,8,20,.400,14,17,.824,6,33,15,5,2,17,16
9141,South Florida,29,2024-03-09,@,Tulsa,L,70,76,21,57,.368,4,23,.174,24,34,.706,10,35,10,5,2,12,21,24,56,.429,7,24,.292,21,29,.724,7,39,9,6,2,12,23
9142,South Florida,30,2024-03-15,N,East Carolina,W,81,59,30,58,.517,14,31,.452,7,14,.500,7,33,18,10,8,9,19,21,58,.362,7,23,.304,10,20,.500,10,32,12,8,3,13,15
9143,South Florida,31,2024-03-16,N,UAB,L,83,93,26,64,.406,15,38,.395,16,22,.727,8,25,18,5,3,8,21,32,60,.533,7,19,.368,22,30,.733,11,38,17,7,4,7,20
9144,South Florida,32,2024-03-19,@,UCF,W,83,77,24,48,.500,13,24,.542,22,28,.786,4,31,10,5,2,16,20,28,64,.438,9,25,.360,12,23,.522,12,32,6,8,1,11,24
9145,South Florida,33,2024-03-24,,Virginia Commonwealth,L,65,70,25,61,.410,4,20,.200,11,15,.733,12,35,14,5,0,9,13,24,55,.436,10,26,.385,12,14,.857,9,29,13,5,5,9,14
9146,Southeast Missouri State,1,2023-11-06,@,Grand Canyon,L,67,88,25,64,.391,11,21,.524,6,15,.400,9,28,16,11,2,15,19,31,62,.500,7,21,.333,19,27,.704,14,44,11,9,6,17,19
9147,Southeast Missouri State,2,2023-11-10,@,Butler,L,56,91,20,69,.290,5,21,.238,11,17,.647,13,35,11,9,4,15,20,28,58,.483,9,25,.360,26,34,.765,7,45,15,9,7,13,16
9148,Southeast Missouri State,3,2023-11-15,,Evansville,L,57,76,23,53,.434,7,22,.318,4,13,.308,7,31,10,5,3,18,13,32,60,.533,4,12,.333,8,12,.667,3,30,17,11,4,10,17
9149,Southeast Missouri State,4,2023-11-20,,Central Arkansas,W,70,68,25,56,.446,6,29,.207,14,21,.667,8,37,16,3,3,14,20,24,60,.400,6,17,.353,14,22,.636,8,33,14,10,0,8,21
9150,Southeast Missouri State,5,2023-11-25,N,Evansville,L,74,93,26,58,.448,9,26,.346,13,17,.765,8,28,14,1,4,14,20,35,62,.565,4,12,.333,19,29,.655,8,34,17,9,4,6,18
9151,Southeast Missouri State,6,2023-11-26,@,Chattanooga,L,56,72,19,58,.328,7,24,.292,11,19,.579,10,28,7,6,2,12,22,23,44,.523,6,16,.375,20,30,.667,7,40,12,4,4,15,20
9152,Southeast Missouri State,7,2023-11-30,@,Kansas City,L,44,74,17,59,.288,1,19,.053,9,16,.563,6,25,4,4,6,10,28,27,58,.466,5,14,.357,15,29,.517,13,49,12,4,4,11,20
9153,Southeast Missouri State,8,2023-12-03,,NON-FBS-SCHOOL,W,84,56,26,62,.419,6,28,.214,26,33,.788,14,38,19,8,0,10,15,24,49,.490,2,10,.200,6,13,.462,3,26,9,6,2,19,21
9154,Southeast Missouri State,9,2023-12-06,,NON-FBS-SCHOOL,W,95,45,35,70,.500,12,33,.364,13,18,.722,15,47,24,6,1,11,15,14,55,.255,3,22,.136,14,19,.737,5,25,7,6,1,13,14
9155,Southeast Missouri State,10,2023-12-09,@,Purdue Fort Wayne,L,80,89,30,59,.508,6,21,.286,14,18,.778,6,32,11,2,2,16,25,28,52,.538,7,14,.500,26,41,.634,6,28,14,8,2,9,15
9156,Southeast Missouri State,11,2023-12-17,,NON-FBS-SCHOOL,W,87,59,32,57,.561,10,19,.526,13,15,.867,4,28,20,6,3,9,14,21,47,.447,6,19,.316,11,18,.611,3,22,13,6,1,15,18
9157,Southeast Missouri State,12,2023-12-21,@,Illinois State,L,64,85,23,58,.397,6,24,.250,12,17,.706,9,28,10,6,3,14,25,27,55,.491,8,23,.348,23,30,.767,8,36,15,8,2,10,20
9158,Southeast Missouri State,13,2023-12-29,,Southern Indiana,W (1 OT),93,91,32,70,.457,8,18,.444,21,34,.618,12,39,18,9,6,14,24,30,67,.448,5,20,.250,26,33,.788,8,36,13,7,3,18,26
9159,Southeast Missouri State,14,2023-12-31,,Morehead State,L,64,83,21,53,.396,4,13,.308,18,22,.818,4,20,8,5,2,13,22,28,57,.491,9,25,.360,18,23,.783,7,35,20,3,1,13,20
9160,Southeast Missouri State,15,2024-01-04,@,Western Illinois,L,61,68,26,62,.419,5,16,.313,4,11,.364,10,28,11,6,4,8,22,23,61,.377,3,8,.375,19,27,.704,20,46,11,4,8,13,16
9161,Southeast Missouri State,16,2024-01-06,,NON-FBS-SCHOOL,W,71,61,29,57,.509,3,15,.200,10,13,.769,5,29,13,7,4,8,13,26,62,.419,3,8,.375,6,14,.429,13,34,13,6,2,14,13
9162,Southeast Missouri State,17,2024-01-11,,Lindenwood,L,68,74,22,53,.415,7,19,.368,17,23,.739,4,29,10,5,3,12,24,26,51,.510,4,13,.308,18,28,.643,5,31,6,10,1,10,17
9163,Southeast Missouri State,18,2024-01-13,@,Tennessee Tech,L,59,70,23,56,.411,8,23,.348,5,6,.833,10,29,14,6,1,12,16,23,41,.561,8,14,.571,16,19,.842,1,21,11,8,1,9,10
9164,Southeast Missouri State,19,2024-01-20,,SIU Edwardsville,W,52,47,20,57,.351,2,14,.143,10,13,.769,12,33,9,2,1,10,17,17,54,.315,4,18,.222,9,15,.600,9,35,3,3,7,11,15
9165,Southeast Missouri State,20,2024-01-25,@,Tennessee-Martin,L,58,84,24,65,.369,3,19,.158,7,9,.778,5,30,10,9,1,10,21,30,61,.492,3,18,.167,21,25,.840,7,40,12,7,2,13,13
9166,Southeast Missouri State,21,2024-01-27,@,Little Rock,L,61,66,25,60,.417,8,28,.286,3,6,.500,8,27,12,6,1,17,17,27,55,.491,1,11,.091,11,18,.611,12,38,16,10,5,13,6
9167,Southeast Missouri State,22,2024-01-30,@,Lindenwood,L,54,58,20,46,.435,1,10,.100,13,17,.765,7,29,9,5,5,18,23,20,57,.351,1,11,.091,17,22,.773,9,28,8,11,3,10,17
9168,Southeast Missouri State,23,2024-02-03,,Western Illinois,L,55,76,20,55,.364,7,22,.318,8,12,.667,7,20,5,6,1,11,13,29,55,.527,5,16,.313,13,15,.867,10,38,13,6,2,8,13
9169,Southeast Missouri State,24,2024-02-08,,Tennessee Tech,W,88,69,37,62,.597,8,15,.533,6,6,1.000,7,30,19,3,5,9,20,24,54,.444,4,17,.235,17,26,.654,8,22,9,5,2,10,12
9170,Southeast Missouri State,25,2024-02-10,,Tennessee State,L,74,77,27,64,.422,10,21,.476,10,15,.667,9,25,17,7,1,3,17,30,53,.566,7,14,.500,10,17,.588,9,34,15,3,4,10,14
9171,Southeast Missouri State,26,2024-02-15,@,Eastern Illinois,L,57,75,21,59,.356,6,16,.375,9,12,.750,8,30,15,4,1,14,17,31,62,.500,3,13,.231,10,16,.625,12,41,19,8,3,10,15
9172,Southeast Missouri State,27,2024-02-17,@,SIU Edwardsville,L,76,80,31,64,.484,7,21,.333,7,7,1.000,6,31,17,7,1,12,20,28,63,.444,8,29,.276,16,22,.727,10,34,14,7,5,9,12
9173,Southeast Missouri State,28,2024-02-22,,Little Rock,L,61,83,20,60,.333,4,15,.267,17,26,.654,9,23,10,5,1,4,15,32,59,.542,6,17,.353,13,16,.813,11,41,16,1,8,10,20
9174,Southeast Missouri State,29,2024-02-24,,Tennessee-Martin,L,72,82,26,74,.351,7,29,.241,13,17,.765,10,39,11,6,2,5,23,22,56,.393,8,23,.348,30,35,.857,4,41,8,2,1,9,14
9175,Southeast Missouri State,30,2024-02-29,@,Morehead State,L,50,72,19,53,.358,1,8,.125,11,15,.733,4,20,5,9,1,12,18,24,45,.533,7,20,.350,17,25,.680,4,35,14,8,5,17,14
9176,Southeast Missouri State,31,2024-03-02,@,Southern Indiana,W,70,66,20,55,.364,7,22,.318,23,29,.793,12,44,8,4,4,11,28,18,58,.310,4,22,.182,26,36,.722,12,37,10,7,4,8,22
9177,Southeastern Louisiana,1,2023-11-06,,NON-FBS-SCHOOL,W,90,71,36,58,.621,4,10,.400,14,21,.667,4,34,18,8,1,14,18,28,73,.384,6,37,.162,9,17,.529,15,32,11,8,4,9,18
9178,Southeastern Louisiana,2,2023-11-10,@,Auburn,L,71,86,25,63,.397,5,14,.357,16,22,.727,10,31,6,5,1,9,20,29,70,.414,11,32,.344,17,20,.850,14,44,21,6,7,11,19
9179,Southeastern Louisiana,3,2023-11-15,@,Brigham Young,L,48,105,16,56,.286,2,18,.111,14,24,.583,6,26,8,1,1,15,20,37,73,.507,15,36,.417,16,20,.800,13,47,28,7,5,5,20
9180,Southeastern Louisiana,4,2023-11-18,@,Santa Clara,L,63,65,18,53,.340,9,20,.450,18,19,.947,9,29,15,7,1,13,14,27,53,.509,6,23,.261,5,11,.455,6,28,16,8,4,13,16
9181,Southeastern Louisiana,5,2023-11-24,N,Western Michigan,L,67,68,25,62,.403,9,29,.310,8,13,.615,13,30,17,13,1,14,13,25,51,.490,13,26,.500,5,7,.714,7,28,17,7,3,20,17
9182,Southeastern Louisiana,6,2023-11-25,N,Tennessee State,L,77,91,26,54,.481,6,15,.400,19,27,.704,9,25,16,7,2,15,19,30,59,.508,8,22,.364,23,27,.852,10,24,18,7,1,12,20
9183,Southeastern Louisiana,7,2023-11-28,,NON-FBS-SCHOOL,W,101,55,40,78,.513,14,34,.412,7,15,.467,15,41,26,19,1,12,14,21,52,.404,3,17,.176,10,12,.833,6,28,11,7,3,26,12
9184,Southeastern Louisiana,8,2023-12-01,@,Louisiana State,L,66,73,22,61,.361,8,31,.258,14,16,.875,11,28,14,9,1,10,23,22,45,.489,8,23,.348,21,29,.724,9,35,10,7,6,17,19
9185,Southeastern Louisiana,9,2023-12-09,@,Southern,L,44,69,14,46,.304,3,18,.167,13,23,.565,10,33,8,2,2,22,12,27,58,.466,4,21,.190,11,14,.786,8,29,16,11,5,9,19
9186,Southeastern Louisiana,10,2023-12-12,@,Louisiana Tech,L,60,89,23,61,.377,8,26,.308,6,9,.667,7,32,13,4,6,16,16,31,67,.463,14,26,.538,13,18,.722,13,40,19,11,4,11,10
9187,Southeastern Louisiana,11,2023-12-16,@,Murray State,W,61,55,21,46,.457,8,23,.348,11,13,.846,8,30,10,3,0,10,19,15,47,.319,6,29,.207,19,23,.826,9,21,8,6,1,5,13
9188,Southeastern Louisiana,12,2023-12-20,,Grambling,W,48,47,17,47,.362,5,17,.294,9,14,.643,6,28,10,7,1,8,10,18,45,.400,7,20,.350,4,5,.800,3,21,6,5,1,12,12
9189,Southeastern Louisiana,13,2023-12-30,,NON-FBS-SCHOOL,W,87,64,30,59,.508,10,26,.385,17,26,.654,18,40,22,7,2,10,16,20,53,.377,6,21,.286,18,23,.783,8,23,15,5,2,12,22
9190,Southeastern Louisiana,14,2024-01-06,@,New Orleans,W,73,68,27,50,.540,6,12,.500,13,18,.722,11,33,17,8,0,18,15,26,54,.481,6,22,.273,10,12,.833,5,17,17,5,6,9,17
9191,Southeastern Louisiana,15,2024-01-09,@,Nicholls State,L,61,66,26,58,.448,3,13,.231,6,11,.545,9,26,17,10,0,12,17,21,49,.429,9,24,.375,15,21,.714,8,30,15,10,4,12,13
9192,Southeastern Louisiana,16,2024-01-13,@,McNeese State,L,65,74,21,49,.429,12,32,.375,11,13,.846,7,27,16,2,1,14,23,26,54,.481,6,15,.400,16,22,.727,10,26,17,8,2,7,16
9193,Southeastern Louisiana,17,2024-01-15,,Texas A&M-Corpus Christi,L,68,73,21,53,.396,7,22,.318,19,23,.826,7,28,11,5,3,7,18,24,56,.429,11,30,.367,14,21,.667,9,33,17,4,2,9,20
9194,Southeastern Louisiana,18,2024-01-20,,Texas A&M-Commerce,L,52,68,19,46,.413,3,15,.200,11,17,.647,6,28,13,7,3,15,9,26,57,.456,12,34,.353,4,4,1.000,6,24,17,9,3,11,17
9195,Southeastern Louisiana,19,2024-01-22,,Northwestern State,W,71,62,21,52,.404,5,18,.278,24,29,.828,6,29,9,13,4,11,15,22,58,.379,9,27,.333,9,14,.643,11,31,9,5,4,17,21
9196,Southeastern Louisiana,20,2024-01-27,@,Lamar,L,64,74,21,59,.356,8,27,.296,14,15,.933,12,34,16,3,2,12,13,26,53,.491,11,22,.500,11,16,.688,5,27,19,5,4,8,15
9197,Southeastern Louisiana,21,2024-01-29,@,Houston Christian,W,80,58,32,59,.542,7,16,.438,9,13,.692,8,33,16,11,2,11,19,20,51,.392,5,20,.250,13,21,.619,5,21,12,5,2,15,10
9198,Southeastern Louisiana,22,2024-02-03,,McNeese State,W,77,74,25,47,.532,12,25,.480,15,16,.938,4,28,14,5,4,18,19,26,59,.441,7,24,.292,15,23,.652,11,24,15,9,3,8,17
9199,Southeastern Louisiana,23,2024-02-05,,Incarnate Word,W,76,64,24,46,.522,11,20,.550,17,22,.773,5,28,20,9,3,14,9,22,58,.379,10,28,.357,10,10,1.000,11,29,15,9,3,12,15
9200,Southeastern Louisiana,24,2024-02-10,@,Northwestern State,W,69,59,26,48,.542,7,20,.350,10,18,.556,8,35,16,2,6,15,18,22,63,.349,5,27,.185,10,16,.625,13,30,11,7,2,10,13
9201,Southeastern Louisiana,25,2024-02-12,@,Texas A&M-Commerce,W (1 OT),79,77,24,64,.375,7,21,.333,24,29,.828,10,43,16,6,8,13,14,26,77,.338,15,41,.366,10,14,.714,14,41,20,7,4,11,18
9202,Southeastern Louisiana,26,2024-02-17,,Houston Christian,W,81,78,28,62,.452,10,21,.476,15,19,.789,9,28,21,10,3,8,15,30,59,.508,6,14,.429,12,17,.706,8,34,13,4,0,16,14
9203,Southeastern Louisiana,27,2024-02-19,,Lamar,L (1 OT),72,77,25,60,.417,11,30,.367,11,16,.688,11,34,12,5,4,10,18,27,64,.422,6,25,.240,17,25,.680,14,35,15,4,3,8,15
9204,Southeastern Louisiana,28,2024-02-24,,New Orleans,W,77,67,23,57,.404,9,23,.391,22,26,.846,16,47,14,6,2,22,23,23,56,.411,3,22,.136,18,27,.667,6,25,12,9,1,11,19
9205,Southeastern Louisiana,29,2024-03-02,@,Texas A&M-Corpus Christi,L,68,80,27,56,.482,6,22,.273,8,14,.571,4,22,14,11,1,12,12,30,54,.556,7,21,.333,13,16,.813,4,29,18,11,1,12,15
9206,Southeastern Louisiana,30,2024-03-04,@,Incarnate Word,W,73,56,21,51,.412,8,18,.444,23,33,.697,7,36,17,10,2,11,16,19,58,.328,11,35,.314,7,12,.583,9,33,15,3,1,13,21
9207,Southeastern Louisiana,31,2024-03-07,,Nicholls State,L,54,80,18,51,.353,6,23,.261,12,17,.706,8,29,7,3,4,14,12,30,65,.462,12,34,.353,8,14,.571,13,39,18,7,3,6,17
9208,Southeastern Louisiana,32,2024-03-10,N,New Orleans,L,66,78,22,57,.386,6,18,.333,16,22,.727,14,37,14,4,1,16,24,24,57,.421,7,25,.280,23,26,.885,9,34,13,11,4,9,18
9209,Southern,1,2023-11-06,@,TCU,L,75,108,29,65,.446,10,24,.417,7,13,.538,8,23,14,7,3,16,18,43,70,.614,10,23,.435,12,17,.706,12,37,28,10,9,13,15
9210,Southern,2,2023-11-08,@,Nevada-Las Vegas,W,85,71,34,60,.567,11,18,.611,6,10,.600,6,31,19,6,2,9,22,23,54,.426,9,29,.310,16,24,.667,11,30,13,5,6,13,13
9211,Southern,3,2023-11-13,@,Arizona,L,59,97,20,63,.317,6,29,.207,13,19,.684,6,23,11,12,2,14,27,31,58,.534,7,17,.412,28,36,.778,13,47,21,7,2,23,16
9212,Southern,4,2023-11-17,@,Western Illinois,L (1 OT),80,88,32,72,.444,3,15,.200,13,23,.565,10,30,11,15,0,13,27,30,54,.556,6,17,.353,22,34,.647,9,40,13,4,8,20,17
9213,Southern,5,2023-11-19,@,Illinois,L,60,88,23,61,.377,5,24,.208,9,14,.643,4,16,10,13,1,12,14,36,63,.571,5,22,.227,11,17,.647,15,48,18,4,3,21,12
9214,Southern,6,2023-11-25,@,Valparaiso,L,59,71,22,56,.393,6,20,.300,9,11,.818,6,28,9,9,2,15,22,23,51,.451,7,20,.350,18,24,.750,5,32,15,5,1,14,11
9215,Southern,7,2023-11-28,@,Marquette,L,56,93,22,54,.407,9,29,.310,3,9,.333,4,29,13,5,5,18,16,32,65,.492,10,32,.313,19,25,.760,9,36,19,10,3,6,13
9216,Southern,8,2023-12-03,@,Mississippi State,W,60,59,21,49,.429,6,21,.286,12,19,.632,10,30,7,10,2,17,16,21,52,.404,7,26,.269,10,16,.625,10,32,17,12,1,16,17
9217,Southern,9,2023-12-09,,Southeastern Louisiana,W,69,44,27,58,.466,4,21,.190,11,14,.786,8,29,16,11,5,9,19,14,46,.304,3,18,.167,13,23,.565,10,33,8,2,2,22,12
9218,Southern,10,2023-12-12,,NON-FBS-SCHOOL,W,109,61,40,79,.506,6,24,.250,23,28,.821,19,47,19,23,2,22,15,21,60,.350,7,24,.292,12,17,.706,10,31,9,13,1,35,19
9219,Southern,11,2023-12-16,@,Tulane,L,81,105,25,64,.391,9,30,.300,22,31,.710,10,28,16,7,2,7,20,37,56,.661,11,23,.478,20,28,.714,4,33,24,3,7,13,20
9220,Southern,12,2023-12-19,,NON-FBS-SCHOOL,W,82,49,26,57,.456,9,24,.375,21,29,.724,11,35,14,10,2,11,16,17,44,.386,7,14,.500,8,12,.667,3,25,6,8,1,20,19
9221,Southern,13,2023-12-31,,NON-FBS-SCHOOL,W,115,42,46,87,.529,8,26,.308,15,25,.600,24,62,26,17,1,11,23,10,46,.217,4,25,.160,18,30,.600,4,20,6,8,2,23,20
9222,Southern,14,2024-01-06,,Texas Southern,W,58,51,18,53,.340,2,13,.154,20,30,.667,11,40,11,9,6,14,16,18,70,.257,5,29,.172,10,17,.588,16,41,13,8,3,11,21
9223,Southern,15,2024-01-08,,Prairie View,W,79,58,28,58,.483,9,22,.409,14,20,.700,9,38,16,7,5,15,24,20,53,.377,1,13,.077,17,29,.586,10,31,13,7,4,13,17
9224,Southern,16,2024-01-13,@,Florida A&M,W,74,65,27,59,.458,12,30,.400,8,16,.500,6,23,9,8,2,7,15,23,51,.451,12,29,.414,7,15,.467,11,36,12,2,2,16,20
9225,Southern,17,2024-01-15,@,Bethune-Cookman,L (1 OT),81,83,26,62,.419,10,28,.357,19,28,.679,6,22,21,10,1,7,22,25,53,.472,5,16,.313,28,36,.778,9,34,15,4,4,15,24
9226,Southern,18,2024-01-20,@,Grambling,L,62,79,22,55,.400,2,17,.118,16,20,.800,8,27,6,9,2,14,22,23,50,.460,8,17,.471,25,34,.735,10,34,6,7,2,16,18
9227,Southern,19,2024-01-27,,Arkansas-Pine Bluff,W,80,66,32,69,.464,2,19,.105,14,20,.700,10,34,9,7,2,10,22,18,52,.346,4,20,.200,26,31,.839,9,36,9,3,1,17,23
9228,Southern,20,2024-01-29,,Mississippi Valley State,W,78,54,26,49,.531,9,20,.450,17,27,.630,5,23,19,11,2,10,12,20,42,.476,2,14,.143,12,15,.800,3,23,8,5,3,16,14
