Index,Team,Gtm,Date,Site,Opponent,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oeFG%,oFT,oFTA,oFT%,oORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
7893,Rice,28,2017-02-23,,Southern Mississippi,REG (Conf),W,72,71,OT,26,66,0.394,5,27,0.185,21,39,0.538,0.432,15,23,0.652,10,27,37,11,6,3,12,14,28,63,0.444,7,21,0.333,21,42,0.5,0.5,8,10,0.8,5,29,34,15,6,1,15,18
7894,Rice,29,2017-02-25,,Louisiana Tech,REG (Conf),W,88,81,,25,57,0.439,13,29,0.448,12,28,0.429,0.553,25,29,0.862,6,19,25,15,8,4,11,14,30,62,0.484,13,25,0.52,17,37,0.459,0.589,8,11,0.727,10,28,38,18,2,3,20,24
7895,Rice,30,2017-03-02,@,Marshall,REG (Conf),W,89,88,,35,79,0.443,8,26,0.308,27,53,0.509,0.494,11,14,0.786,13,32,45,18,6,2,13,19,31,72,0.431,8,27,0.296,23,45,0.511,0.486,18,25,0.72,7,29,36,19,6,2,7,15
7896,Rice,31,2017-03-04,@,Western Kentucky,REG (Conf),L,72,79,,24,55,0.436,11,23,0.478,13,32,0.406,0.536,13,14,0.929,8,22,30,12,5,1,10,26,29,56,0.518,4,13,0.308,25,43,0.581,0.554,17,27,0.63,10,24,34,12,5,3,11,15
7897,Rice,32,2017-03-08,N,Southern Mississippi,CTOURN,W,86,75,,22,47,0.468,13,29,0.448,9,18,0.5,0.606,29,32,0.906,5,33,38,15,6,7,19,14,27,64,0.422,7,24,0.292,20,40,0.5,0.477,14,16,0.875,6,16,22,11,10,1,9,25
7898,Rice,33,2017-03-09,N,UTEP,CTOURN,L,76,86,,21,62,0.339,10,28,0.357,11,34,0.324,0.419,24,36,0.667,11,19,30,12,7,1,9,27,28,50,0.56,7,15,0.467,21,35,0.6,0.63,23,33,0.697,8,33,41,14,4,2,16,29
7899,Rice,34,2017-03-15,,San Francisco,CBI,W,85,76,,29,57,0.509,8,19,0.421,21,38,0.553,0.579,19,22,0.864,2,33,35,16,7,5,18,18,28,79,0.354,7,37,0.189,21,42,0.5,0.399,13,14,0.929,14,25,39,14,11,3,11,21
7900,Rice,35,2017-03-20,,Utah Valley,CBI,L,79,85,,30,65,0.462,7,21,0.333,23,44,0.523,0.515,12,16,0.75,10,22,32,14,9,2,16,18,30,60,0.5,13,31,0.419,17,29,0.586,0.608,12,17,0.706,11,23,34,12,10,3,18,21
7901,Richmond,1,2016-11-11,,VMI,REG (Non-Conf),W,72,69,,23,49,0.469,7,18,0.389,16,31,0.516,0.541,19,32,0.594,4,27,31,13,6,1,14,17,22,61,0.361,8,28,0.286,14,33,0.424,0.426,17,22,0.773,12,28,40,8,8,8,12,24
7902,Richmond,2,2016-11-14,,Old Dominion,REG (Non-Conf),L,61,64,,23,52,0.442,5,15,0.333,18,37,0.486,0.49,10,16,0.625,6,17,23,14,6,3,8,17,22,50,0.44,7,14,0.5,15,36,0.417,0.51,13,20,0.65,12,24,36,13,4,3,12,22
7903,Richmond,3,2016-11-20,,Robert Morris,REG (Non-Conf),W,81,69,,27,58,0.466,7,18,0.389,20,40,0.5,0.526,20,25,0.8,12,25,37,19,8,2,15,21,23,61,0.377,5,16,0.313,18,45,0.4,0.418,18,26,0.692,13,22,35,15,9,2,17,23
7904,Richmond,4,2016-11-22,,Hampton,REG (Non-Conf),W,65,52,,23,52,0.442,9,28,0.321,14,24,0.583,0.529,10,19,0.526,4,26,30,15,5,3,8,19,18,55,0.327,5,20,0.25,13,35,0.371,0.373,11,17,0.647,12,28,40,9,5,1,15,17
7905,Richmond,5,2016-11-25,N,Maryland,REG (Non-Conf),L,82,88,OT,31,67,0.463,9,23,0.391,22,44,0.5,0.53,11,17,0.647,6,28,34,20,9,2,15,24,27,67,0.403,10,31,0.323,17,36,0.472,0.478,24,34,0.706,14,26,40,11,7,3,17,20
7906,Richmond,6,2016-11-26,N,Boston College,REG (Non-Conf),W,67,54,,26,54,0.481,3,16,0.188,23,38,0.605,0.509,12,15,0.8,4,27,31,9,7,4,10,13,20,56,0.357,7,22,0.318,13,34,0.382,0.42,7,12,0.583,8,24,32,10,6,3,16,15
7907,Richmond,7,2016-11-30,@,Bucknell,REG (Non-Conf),L,68,73,,27,67,0.403,4,19,0.211,23,48,0.479,0.433,10,19,0.526,10,33,43,14,9,4,15,18,24,59,0.407,9,22,0.409,15,37,0.405,0.483,16,23,0.696,3,32,35,19,8,4,14,18
7908,Richmond,8,2016-12-03,,Wake Forest,REG (Non-Conf),L,67,75,,25,60,0.417,11,33,0.333,14,27,0.519,0.508,6,14,0.429,5,26,31,15,10,1,11,25,25,58,0.431,4,24,0.167,21,34,0.618,0.466,21,32,0.656,13,32,45,14,6,1,15,17
7909,Richmond,9,2016-12-10,,Maryland-Baltimore County,REG (Non-Conf),W,78,75,,24,57,0.421,6,26,0.231,18,31,0.581,0.474,24,26,0.923,12,25,37,16,5,3,11,18,28,58,0.483,8,23,0.348,20,35,0.571,0.552,11,15,0.733,7,22,29,9,3,1,11,22
7910,Richmond,10,2016-12-17,,Texas Tech,REG (Non-Conf),L,72,79,,25,55,0.455,10,28,0.357,15,27,0.556,0.545,12,16,0.75,8,20,28,14,6,2,14,25,30,60,0.5,2,8,0.25,28,52,0.538,0.517,17,25,0.68,16,25,41,15,4,3,11,14
7911,Richmond,11,2016-12-20,@,James Madison,REG (Non-Conf),W,75,55,,25,52,0.481,9,22,0.409,16,30,0.533,0.567,16,21,0.762,3,21,24,18,9,0,11,21,20,51,0.392,3,20,0.15,17,31,0.548,0.422,12,19,0.632,11,24,35,12,2,4,21,24
7912,Richmond,12,2016-12-23,@,Oral Roberts,REG (Non-Conf),L,72,87,,27,66,0.409,2,23,0.087,25,43,0.581,0.424,16,22,0.727,10,24,34,18,7,1,13,27,26,55,0.473,7,20,0.35,19,35,0.543,0.536,28,40,0.7,12,25,37,16,7,4,11,20
7913,Richmond,13,2016-12-31,@,Davidson,REG (Conf),W,82,80,,33,62,0.532,12,27,0.444,21,35,0.6,0.629,4,9,0.444,4,22,26,19,5,2,10,17,27,58,0.466,8,21,0.381,19,37,0.514,0.534,18,23,0.783,9,26,35,17,7,3,10,14
7914,Richmond,14,2017-01-04,,Fordham,REG (Conf),W,80,72,,29,54,0.537,10,21,0.476,19,33,0.576,0.63,12,15,0.8,4,20,24,21,8,4,11,14,28,56,0.5,7,22,0.318,21,34,0.618,0.563,9,12,0.75,10,22,32,12,8,1,15,18
7915,Richmond,15,2017-01-08,@,George Washington,REG (Conf),W,77,70,,32,52,0.615,8,15,0.533,24,37,0.649,0.692,5,11,0.455,3,23,26,22,6,3,12,18,24,53,0.453,8,25,0.32,16,28,0.571,0.528,14,17,0.824,7,19,26,15,5,5,10,13
7916,Richmond,16,2017-01-11,,St. Bonaventure,REG (Conf),W,78,61,,25,54,0.463,10,27,0.37,15,27,0.556,0.556,18,22,0.818,7,26,33,22,8,4,11,16,21,53,0.396,5,16,0.313,16,37,0.432,0.443,14,19,0.737,8,24,32,11,6,3,14,22
7917,Richmond,17,2017-01-14,@,Saint Joseph's,REG (Conf),W,70,66,,24,55,0.436,8,25,0.32,16,30,0.533,0.509,14,19,0.737,5,25,30,15,6,2,19,26,21,61,0.344,4,17,0.235,17,44,0.386,0.377,20,29,0.69,12,26,38,9,4,5,17,21
7918,Richmond,18,2017-01-19,@,Dayton,REG (Conf),L,59,75,,23,55,0.418,2,20,0.1,21,35,0.6,0.436,11,15,0.733,6,23,29,13,4,1,13,21,23,47,0.489,8,21,0.381,15,26,0.577,0.574,21,26,0.808,4,27,31,10,9,2,14,14
7919,Richmond,19,2017-01-22,,George Mason,REG (Conf),L,77,82,,26,72,0.361,9,30,0.3,17,42,0.405,0.424,16,20,0.8,9,25,34,18,8,0,10,19,30,64,0.469,5,16,0.313,25,48,0.521,0.508,17,24,0.708,11,33,44,10,6,5,15,18
7920,Richmond,20,2017-01-25,,Rhode Island,REG (Conf),W,73,62,,23,54,0.426,4,20,0.2,19,34,0.559,0.463,23,37,0.622,6,37,43,15,8,6,18,21,26,77,0.338,2,19,0.105,24,58,0.414,0.351,8,20,0.4,21,29,50,9,13,5,18,27
7921,Richmond,21,2017-01-28,,Duquesne,REG (Conf),W,101,90,,31,58,0.534,13,31,0.419,18,27,0.667,0.647,26,30,0.867,7,26,33,24,4,2,8,17,33,71,0.465,11,23,0.478,22,48,0.458,0.542,13,16,0.813,15,22,37,13,4,2,11,21
7922,Richmond,22,2017-02-01,@,Virginia Commonwealth,REG (Conf),L,74,81,,28,57,0.491,6,19,0.316,22,38,0.579,0.544,12,16,0.75,6,21,27,13,3,2,12,20,27,52,0.519,3,11,0.273,24,41,0.585,0.548,24,31,0.774,3,23,26,18,10,3,7,17
7923,Richmond,23,2017-02-04,,George Washington,REG (Conf),W,84,75,,30,54,0.556,7,21,0.333,23,33,0.697,0.62,17,22,0.773,2,27,29,13,4,2,7,22,21,59,0.356,7,29,0.241,14,30,0.467,0.415,26,30,0.867,12,24,36,7,4,0,10,20
7924,Richmond,24,2017-02-11,@,La Salle,REG (Conf),W,64,52,,26,59,0.441,5,20,0.25,21,39,0.538,0.483,7,10,0.7,5,24,29,19,11,1,16,14,21,52,0.404,4,20,0.2,17,32,0.531,0.442,6,9,0.667,4,25,29,11,11,3,24,14
7925,Richmond,25,2017-02-14,@,George Mason,REG (Conf),L,70,93,,30,65,0.462,6,21,0.286,24,44,0.545,0.508,4,8,0.5,5,16,21,16,6,1,7,21,29,54,0.537,6,18,0.333,23,36,0.639,0.593,29,32,0.906,9,30,39,12,3,1,14,7
7926,Richmond,26,2017-02-17,,Virginia Commonwealth,REG (Conf),L,73,84,,22,58,0.379,10,24,0.417,12,34,0.353,0.466,19,28,0.679,9,19,28,13,6,0,11,20,30,52,0.577,7,14,0.5,23,38,0.605,0.644,17,21,0.81,4,29,33,17,3,2,17,26
7927,Richmond,27,2017-02-21,,Davidson,REG (Conf),W,84,76,,32,53,0.604,8,20,0.4,24,33,0.727,0.679,12,18,0.667,2,22,24,18,7,1,7,10,28,57,0.491,14,32,0.438,14,25,0.56,0.614,6,8,0.75,7,20,27,21,2,4,12,18
7928,Richmond,28,2017-02-25,@,Fordham,REG (Conf),W,70,48,,27,54,0.5,9,25,0.36,18,29,0.621,0.583,7,9,0.778,5,24,29,21,11,0,13,11,19,46,0.413,6,21,0.286,13,25,0.52,0.478,4,9,0.444,5,21,26,7,10,4,17,11
7929,Richmond,29,2017-03-01,@,Massachusetts,REG (Conf),W,75,64,,28,49,0.571,15,26,0.577,13,23,0.565,0.724,4,4,1.0,1,14,15,24,6,1,14,11,28,56,0.5,3,17,0.176,25,39,0.641,0.527,5,7,0.714,8,17,25,22,7,2,14,12
7930,Richmond,30,2017-03-04,,Saint Louis,REG (Conf),W,72,62,,24,53,0.453,10,27,0.37,14,26,0.538,0.547,14,18,0.778,6,21,27,19,8,0,4,17,22,50,0.44,8,22,0.364,14,28,0.5,0.52,10,14,0.714,9,23,32,12,0,2,12,17
7931,Richmond,31,2017-03-10,N,George Washington,CTOURN,W,70,67,,26,58,0.448,6,21,0.286,20,37,0.541,0.5,12,16,0.75,8,13,21,16,6,2,4,12,28,51,0.549,7,17,0.412,21,34,0.618,0.618,4,4,1.0,8,19,27,14,2,6,12,15
7932,Richmond,32,2017-03-11,N,Virginia Commonwealth,CTOURN,L,77,87,OT,26,61,0.426,10,22,0.455,16,39,0.41,0.508,15,18,0.833,2,21,23,16,6,2,10,15,33,67,0.493,5,14,0.357,28,53,0.528,0.53,16,22,0.727,12,30,42,20,6,3,13,15
7933,Richmond,33,2017-03-14,@,Alabama,NIT,W,71,64,,28,52,0.538,7,18,0.389,21,34,0.618,0.606,8,11,0.727,4,19,23,10,7,0,11,13,25,60,0.417,7,24,0.292,18,36,0.5,0.475,7,7,1.0,11,20,31,13,2,2,15,14
7934,Richmond,34,2017-03-19,,Oakland,NIT,W,87,83,,31,58,0.534,9,23,0.391,22,35,0.629,0.612,16,22,0.727,7,23,30,20,5,4,7,18,28,61,0.459,11,24,0.458,17,37,0.459,0.549,16,19,0.842,8,23,31,18,4,2,11,22
7935,Richmond,35,2017-03-21,@,TCU,NIT,L,68,86,,28,57,0.491,5,21,0.238,23,36,0.639,0.535,7,10,0.7,4,15,19,20,2,1,7,16,33,64,0.516,8,23,0.348,25,41,0.61,0.578,12,13,0.923,13,26,39,23,2,3,7,13
7936,Rider,1,2016-11-11,@,Hampton,REG (Non-Conf),W,67,56,,25,54,0.463,4,16,0.25,21,38,0.553,0.5,13,18,0.722,7,25,32,9,8,5,19,18,20,57,0.351,4,21,0.19,16,36,0.444,0.386,12,16,0.75,9,24,33,10,3,3,19,18
7937,Rider,2,2016-11-16,@,Hartford,REG (Non-Conf),W,84,68,,33,73,0.452,4,14,0.286,29,59,0.492,0.479,14,22,0.636,18,29,47,16,11,5,10,17,23,57,0.404,7,21,0.333,16,36,0.444,0.465,15,19,0.789,5,26,31,14,5,3,14,21
7938,Rider,3,2016-11-19,@,South Florida,REG (Non-Conf),L,65,70,,23,61,0.377,3,20,0.15,20,41,0.488,0.402,16,22,0.727,16,24,40,9,9,3,17,20,26,56,0.464,6,19,0.316,20,37,0.541,0.518,12,21,0.571,10,21,31,15,6,3,17,17
7939,Rider,4,2016-11-23,@,Fordham,REG (Non-Conf),L,62,73,,24,57,0.421,3,15,0.2,21,42,0.5,0.447,11,20,0.55,10,30,40,12,5,1,19,21,24,58,0.414,7,27,0.259,17,31,0.548,0.474,18,24,0.75,4,26,30,13,11,5,10,18
7940,Rider,5,2016-11-26,@,Wagner,REG (Non-Conf),W,70,67,,26,54,0.481,2,12,0.167,24,42,0.571,0.5,16,22,0.727,11,22,33,7,7,2,15,20,24,61,0.393,7,21,0.333,17,40,0.425,0.451,12,19,0.632,15,16,31,10,9,4,12,20
7941,Rider,6,2016-12-01,,Fairfield,REG (Conf),L,67,76,,24,58,0.414,5,18,0.278,19,40,0.475,0.457,14,28,0.5,11,28,39,11,5,4,17,27,22,54,0.407,7,21,0.333,15,33,0.455,0.472,25,36,0.694,7,31,38,7,7,1,14,27
7942,Rider,7,2016-12-05,,Siena,REG (Conf),W,71,69,,26,62,0.419,5,17,0.294,21,45,0.467,0.46,14,25,0.56,14,29,43,16,6,5,15,22,28,80,0.35,1,19,0.053,27,61,0.443,0.356,12,20,0.6,21,28,49,14,10,5,12,23
7943,Rider,8,2016-12-10,N,Pacific,REG (Non-Conf),W,73,66,,25,56,0.446,9,20,0.45,16,36,0.444,0.527,14,22,0.636,7,32,39,12,0,5,10,18,22,70,0.314,8,24,0.333,14,46,0.304,0.371,14,18,0.778,15,27,42,13,1,1,6,21
7944,Rider,9,2016-12-14,,Kennesaw State,REG (Non-Conf),W,81,79,,31,71,0.437,10,23,0.435,21,48,0.438,0.507,9,21,0.429,11,22,33,19,13,2,13,13,33,60,0.55,10,14,0.714,23,46,0.5,0.633,3,8,0.375,8,33,41,21,6,5,22,21
7945,Rider,10,2016-12-16,,Drexel,REG (Non-Conf),W,90,82,,33,68,0.485,6,19,0.316,27,49,0.551,0.529,18,26,0.692,14,29,43,16,9,6,14,16,33,76,0.434,7,18,0.389,26,58,0.448,0.48,9,14,0.643,15,23,38,11,6,0,12,21
7946,Rider,11,2016-12-18,@,North Carolina A&T,REG (Non-Conf),W,60,59,,24,57,0.421,2,15,0.133,22,42,0.524,0.439,10,16,0.625,9,22,31,14,7,5,10,15,20,53,0.377,4,15,0.267,16,38,0.421,0.415,15,17,0.882,8,23,31,9,4,1,13,17
7947,Rider,12,2016-12-22,@,Massachusetts,REG (Non-Conf),L,67,78,,22,65,0.338,3,18,0.167,19,47,0.404,0.362,20,28,0.714,10,28,38,12,4,1,13,21,27,61,0.443,5,21,0.238,22,40,0.55,0.484,19,27,0.704,7,33,40,19,9,8,11,22
7948,Rider,13,2016-12-28,@,NC State,REG (Non-Conf),L,71,99,,28,75,0.373,5,18,0.278,23,57,0.404,0.407,10,16,0.625,12,22,34,12,7,2,12,17,40,72,0.556,6,18,0.333,34,54,0.63,0.597,13,16,0.813,10,36,46,26,7,7,15,16
7949,Rider,14,2016-12-31,@,Monmouth,REG (Conf),W,93,90,OT,33,73,0.452,8,21,0.381,25,52,0.481,0.507,19,26,0.731,14,34,48,14,7,6,18,24,28,72,0.389,8,26,0.308,20,46,0.435,0.444,26,30,0.867,9,30,39,12,7,5,12,26
7950,Rider,15,2017-01-06,@,Marist,REG (Conf),W,73,62,,26,55,0.473,5,15,0.333,21,40,0.525,0.518,16,24,0.667,10,28,38,14,7,5,12,13,24,58,0.414,6,25,0.24,18,33,0.545,0.466,8,13,0.615,6,25,31,7,6,2,13,20
7951,Rider,16,2017-01-08,,Niagara,REG (Conf),W,89,78,,30,63,0.476,11,22,0.5,19,41,0.463,0.563,18,21,0.857,9,17,26,18,10,7,11,18,27,56,0.482,10,19,0.526,17,37,0.459,0.571,14,20,0.7,6,23,29,15,6,5,18,16
7952,Rider,17,2017-01-13,@,Manhattan,REG (Conf),L,73,76,,26,65,0.4,4,11,0.364,22,54,0.407,0.431,17,29,0.586,16,25,41,13,7,4,15,23,22,55,0.4,4,17,0.235,18,38,0.474,0.436,28,35,0.8,9,25,34,11,6,4,15,25
7953,Rider,18,2017-01-15,,Saint Peter's,REG (Conf),L,65,71,,24,60,0.4,4,18,0.222,20,42,0.476,0.433,13,19,0.684,12,18,30,10,4,1,16,22,21,41,0.512,7,19,0.368,14,22,0.636,0.598,22,27,0.815,4,23,27,8,11,4,14,19
7954,Rider,19,2017-01-17,@,Siena,REG (Conf),L,68,78,,26,68,0.382,6,18,0.333,20,50,0.4,0.426,10,15,0.667,13,19,32,13,6,2,8,25,23,46,0.5,10,19,0.526,13,27,0.481,0.609,22,28,0.786,8,26,34,12,3,6,14,18
7955,Rider,20,2017-01-21,,Marist,REG (Conf),W,84,66,,27,53,0.509,8,16,0.5,19,37,0.514,0.585,22,32,0.688,14,36,50,13,3,2,18,21,21,58,0.362,7,33,0.212,14,25,0.56,0.422,17,23,0.739,4,16,20,9,9,2,9,24
7956,Rider,21,2017-01-23,@,Saint Peter's,REG (Conf),L,51,56,,21,50,0.42,4,12,0.333,17,38,0.447,0.46,5,15,0.333,8,25,33,7,5,6,16,18,17,52,0.327,7,19,0.368,10,33,0.303,0.394,15,21,0.714,11,21,32,7,10,3,10,18
7957,Rider,22,2017-01-28,@,Niagara,REG (Conf),L,67,80,,25,68,0.368,3,8,0.375,22,60,0.367,0.39,14,23,0.609,10,26,36,14,6,5,8,24,25,57,0.439,6,16,0.375,19,41,0.463,0.491,24,31,0.774,5,34,39,17,2,7,12,18
7958,Rider,23,2017-01-30,@,Canisius,REG (Conf),W,72,66,,23,46,0.5,2,13,0.154,21,33,0.636,0.522,24,28,0.857,7,24,31,12,5,4,18,21,21,55,0.382,6,25,0.24,15,30,0.5,0.436,18,23,0.783,8,17,25,14,9,0,12,22
7959,Rider,24,2017-02-03,,Iona,REG (Conf),L,76,95,,30,77,0.39,3,16,0.188,27,61,0.443,0.409,13,16,0.813,19,21,40,17,5,4,12,16,35,63,0.556,13,22,0.591,22,41,0.537,0.659,12,21,0.571,11,23,34,18,9,6,12,14
7960,Rider,25,2017-02-06,,Monmouth,REG (Conf),L,69,74,,27,61,0.443,3,17,0.176,24,44,0.545,0.467,12,16,0.75,6,30,36,17,5,4,14,22,24,66,0.364,7,26,0.269,17,40,0.425,0.417,19,25,0.76,13,29,42,12,5,3,10,18
7961,Rider,26,2017-02-11,,Quinnipiac,REG (Conf),W,112,107,,34,58,0.586,13,19,0.684,21,39,0.538,0.698,31,36,0.861,5,29,34,24,9,2,19,21,38,78,0.487,16,38,0.421,22,40,0.55,0.59,15,22,0.682,13,19,32,25,12,0,12,26
7962,Rider,27,2017-02-13,@,Fairfield,REG (Conf),L,67,69,,25,57,0.439,8,12,0.667,17,45,0.378,0.509,9,15,0.6,9,28,37,11,6,2,14,11,27,64,0.422,10,34,0.294,17,30,0.567,0.5,5,9,0.556,9,24,33,18,7,4,11,14
7963,Rider,28,2017-02-17,,Canisius,REG (Conf),L,77,85,,31,67,0.463,7,20,0.35,24,47,0.511,0.515,8,13,0.615,9,32,41,17,8,5,18,19,31,64,0.484,11,25,0.44,20,39,0.513,0.57,12,18,0.667,5,27,32,16,10,3,15,17
7964,Rider,29,2017-02-19,@,Iona,REG (Conf),W,103,85,,40,67,0.597,9,18,0.5,31,49,0.633,0.664,14,25,0.56,9,29,38,24,7,3,14,22,28,69,0.406,7,24,0.292,21,45,0.467,0.457,22,27,0.815,13,24,37,15,9,2,15,19
7965,Rider,30,2017-02-22,,Manhattan,REG (Conf),W,93,82,,31,57,0.544,5,17,0.294,26,40,0.65,0.588,26,39,0.667,12,24,36,18,5,3,9,24,27,59,0.458,12,25,0.48,15,34,0.441,0.559,16,19,0.842,6,20,26,13,3,3,9,27
7966,Rider,31,2017-02-26,@,Quinnipiac,REG (Conf),W,99,82,,38,65,0.585,5,13,0.385,33,52,0.635,0.623,18,20,0.9,8,23,31,26,15,3,14,21,28,62,0.452,6,22,0.273,22,40,0.55,0.5,20,26,0.769,9,18,27,13,6,3,19,17
7967,Rider,32,2017-03-02,N,Manhattan,CTOURN,W,69,68,,21,48,0.438,3,10,0.3,18,38,0.474,0.469,24,30,0.8,9,22,31,10,2,0,17,21,23,53,0.434,4,15,0.267,19,38,0.5,0.472,18,22,0.818,3,19,22,8,13,4,8,27
7968,Rider,33,2017-03-04,N,Iona,CTOURN,L,70,88,,25,65,0.385,7,18,0.389,18,47,0.383,0.438,13,24,0.542,18,26,44,9,6,5,18,19,27,64,0.422,11,24,0.458,16,40,0.4,0.508,23,26,0.885,8,23,31,17,9,6,12,22
7969,Robert Morris,1,2016-11-11,,Pennsylvania,REG (Non-Conf),L,50,67,,17,58,0.293,3,17,0.176,14,41,0.341,0.319,13,25,0.52,12,26,38,10,4,1,16,22,26,55,0.473,5,18,0.278,21,37,0.568,0.518,10,21,0.476,11,33,44,13,9,4,14,22
7970,Robert Morris,2,2016-11-13,@,DePaul,REG (Non-Conf),L,72,78,,25,61,0.41,7,20,0.35,18,41,0.439,0.467,15,21,0.714,13,20,33,11,10,1,15,26,24,52,0.462,3,11,0.273,21,41,0.512,0.49,27,34,0.794,7,23,30,15,5,5,15,21
7971,Robert Morris,3,2016-11-16,@,Bucknell,REG (Non-Conf),L,62,75,,24,57,0.421,5,13,0.385,19,44,0.432,0.465,9,12,0.75,8,23,31,12,6,3,19,15,28,61,0.459,4,22,0.182,24,39,0.615,0.492,15,20,0.75,11,22,33,17,8,7,14,17
7972,Robert Morris,4,2016-11-20,@,Richmond,REG (Non-Conf),L,69,81,,23,61,0.377,5,16,0.313,18,45,0.4,0.418,18,26,0.692,13,22,35,15,9,2,17,23,27,58,0.466,7,18,0.389,20,40,0.5,0.526,20,25,0.8,12,25,37,19,8,2,15,21
7973,Robert Morris,5,2016-11-22,@,Kansas State,REG (Non-Conf),L,40,61,,13,57,0.228,4,17,0.235,9,40,0.225,0.263,10,15,0.667,21,19,40,5,7,0,24,18,23,49,0.469,5,17,0.294,18,32,0.563,0.52,10,21,0.476,11,27,38,14,9,6,20,19
7974,Robert Morris,6,2016-11-25,,Hampton,REG (Non-Conf),W,62,48,,19,42,0.452,7,16,0.438,12,26,0.462,0.536,17,25,0.68,5,21,26,10,6,1,16,15,15,46,0.326,2,11,0.182,13,35,0.371,0.348,16,24,0.667,11,21,32,3,9,2,16,21
7975,Robert Morris,7,2016-11-26,@,Towson,REG (Non-Conf),W,67,66,,21,51,0.412,6,16,0.375,15,35,0.429,0.471,19,30,0.633,11,17,28,10,10,2,15,22,23,53,0.434,4,13,0.308,19,40,0.475,0.472,16,22,0.727,13,20,33,12,10,4,18,22
7976,Robert Morris,8,2016-11-30,,Youngstown State,REG (Non-Conf),L,74,75,,28,64,0.438,7,24,0.292,21,40,0.525,0.492,11,20,0.55,13,24,37,14,7,2,11,20,25,52,0.481,10,20,0.5,15,32,0.469,0.577,15,21,0.714,5,27,32,14,6,1,16,23
7977,Robert Morris,9,2016-12-03,@,Lehigh,REG (Non-Conf),L,58,64,,24,52,0.462,5,14,0.357,19,38,0.5,0.51,5,5,1.0,8,20,28,11,4,2,16,17,23,55,0.418,5,15,0.333,18,40,0.45,0.464,13,17,0.765,11,18,29,14,9,5,14,11
7978,Robert Morris,10,2016-12-06,N,Duquesne,REG (Non-Conf),W,64,60,,25,60,0.417,5,14,0.357,20,46,0.435,0.458,9,19,0.474,12,26,38,9,7,7,13,23,23,60,0.383,5,17,0.294,18,43,0.419,0.425,9,19,0.474,13,26,39,12,6,7,16,19
7979,Robert Morris,11,2016-12-10,,Oakland,REG (Non-Conf),L,53,74,,18,57,0.316,4,13,0.308,14,44,0.318,0.351,13,20,0.65,11,19,30,8,6,3,16,22,25,45,0.556,3,13,0.231,22,32,0.688,0.589,21,31,0.677,3,28,31,9,7,8,18,19
7980,Robert Morris,12,2016-12-17,@,Virginia,REG (Non-Conf),L,39,79,,11,46,0.239,4,15,0.267,7,31,0.226,0.283,13,23,0.565,5,15,20,7,7,1,13,16,31,52,0.596,6,14,0.429,25,38,0.658,0.654,11,14,0.786,7,30,37,21,7,7,11,19
7981,Robert Morris,13,2016-12-21,N,Buffalo,REG (Non-Conf),W,74,71,,21,59,0.356,6,23,0.261,15,36,0.417,0.407,26,38,0.684,5,26,31,13,10,2,8,24,23,55,0.418,4,18,0.222,19,37,0.514,0.455,21,34,0.618,10,36,46,8,4,2,22,32
7982,Robert Morris,14,2016-12-29,@,Sacred Heart,REG (Conf),W,78,67,,28,61,0.459,4,14,0.286,24,47,0.511,0.492,18,28,0.643,10,20,30,9,16,4,10,18,26,58,0.448,3,13,0.231,23,45,0.511,0.474,12,19,0.632,11,25,36,16,6,4,20,21
7983,Robert Morris,15,2016-12-31,@,NON-FBS-SCHOOL,REG (Conf),L,77,81,,27,55,0.491,4,15,0.267,23,40,0.575,0.527,19,30,0.633,9,30,39,14,3,1,17,23,25,62,0.403,5,26,0.192,20,36,0.556,0.444,26,28,0.929,5,23,28,12,11,2,8,25
7984,Robert Morris,16,2017-01-05,,NON-FBS-SCHOOL,REG (Conf),L,54,65,,21,50,0.42,4,11,0.364,17,39,0.436,0.46,8,13,0.615,3,16,19,12,12,3,14,15,25,56,0.446,2,14,0.143,23,42,0.548,0.464,13,13,1.0,12,28,40,11,4,2,21,16
7985,Robert Morris,17,2017-01-07,,NON-FBS-SCHOOL,REG (Conf),W,62,58,,21,52,0.404,1,6,0.167,20,46,0.435,0.413,19,30,0.633,12,21,33,8,4,4,10,22,16,48,0.333,6,21,0.286,10,27,0.37,0.396,20,26,0.769,11,23,34,7,6,3,11,26
7986,Robert Morris,18,2017-01-12,,Saint Francis (PA),REG (Conf),L,57,77,,20,58,0.345,6,27,0.222,14,31,0.452,0.397,11,16,0.688,11,21,32,11,10,4,19,14,31,53,0.585,7,14,0.5,24,39,0.615,0.651,8,18,0.444,7,24,31,12,8,7,18,15
7987,Robert Morris,19,2017-01-14,@,Wagner,REG (Conf),L,50,53,,19,56,0.339,9,29,0.31,10,27,0.37,0.42,3,5,0.6,6,19,25,14,8,4,12,17,21,54,0.389,2,17,0.118,19,37,0.514,0.407,9,13,0.692,9,28,37,11,5,5,17,16
